Anunciante,Bloco de anúncios,Data,Tamanho do criativo,Total de impressões,Total de cliques,Receita Bruta (R$),Receita Líquida
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,JC Online,07/01/2024,300 x 250v,24,0,R$032 ,19.2
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,JC Online,08/01/2024,300 x 250,2,0,R$001 ,0.6
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,JC Online,08/01/2024,300 x 250v,23,0,R$030 ,18.0
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,JC Online,08/01/2024,320 x 50,2,0,R$001 ,0.6
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,JC Online,09/01/2024,300 x 250v,26,0,R$034 ,20.4
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,JC Online,09/01/2024,320 x 50,6,0,R$002 ,1.2
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,JC Online,10/01/2024,300 x 250,1,0,R$000 ,0.0
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,JC Online,10/01/2024,300 x 250v,32,0,R$042 ,25.2
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,JC Online,10/01/2024,320 x 50,1,0,R$000 ,0.0
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,JC Online,11/01/2024,300 x 250,3,0,R$001 ,0.6
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,JC Online,11/01/2024,320 x 50,2,0,R$001 ,0.6
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,JC Online,12/01/2024,300 x 250,14,0,R$005 ,3.0
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,JC Online,12/01/2024,320 x 50,140,0,R$046 ,27.6
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,JC Online,13/01/2024,320 x 50,64,0,R$021 ,12.6
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,JC Online,14/01/2024,300 x 600,1,0,R$000 ,0.0
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,JC Online,14/01/2024,320 x 50,152,1,R$050 ,30.0
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,JC Online,15/01/2024,300 x 250,2,0,R$001 ,0.6
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,JC Online,15/01/2024,320 x 50,483,0,R$158 ,94.8
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,JC Online,16/01/2024,300 x 250,1,0,R$000 ,0.0
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,JC Online,16/01/2024,320 x 50,199,0,R$065 ,39.0
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,JC Online,17/01/2024,300 x 250,7,0,R$002 ,1.2
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,JC Online,17/01/2024,320 x 50,374,0,R$122 ,73.2
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,JC Online,18/01/2024,300 x 250,14,0,R$005 ,3.0
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,JC Online,18/01/2024,320 x 50,186,0,R$061 ,36.6
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,JC Online,19/01/2024,300 x 250,1,0,R$000 ,0.0
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,JC Online,19/01/2024,320 x 50,354,0,R$116 ,69.6
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,JC Online,20/01/2024,300 x 250,10,0,R$003 ,1.8
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,JC Online,20/01/2024,320 x 50,402,0,R$132 ,79.2
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,JC Online,21/01/2024,320 x 50,112,0,R$037 ,22.2
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,JC Online,22/01/2024,300 x 250,2,0,R$001 ,0.6
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,JC Online,22/01/2024,320 x 50,247,0,R$081 ,48.6
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,JC Online,23/01/2024,300 x 250,6,0,R$002 ,1.2
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,JC Online,23/01/2024,320 x 50,751,0,R$246 ,147.6
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,JC Online,24/01/2024,300 x 250,9,0,R$003 ,1.8
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,JC Online,24/01/2024,320 x 50,540,2,R$177 ,106.2
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,JC Online,24/01/2024,728 x 90,4,0,R$001 ,0.6
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,JC Online,25/01/2024,300 x 250,4,0,R$001 ,0.6
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,JC Online,25/01/2024,320 x 50,247,1,R$081 ,48.6
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,JC Online,26/01/2024,300 x 250,2,0,R$001 ,0.6
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,JC Online,26/01/2024,320 x 50,189,0,R$062 ,37.2
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,JC Online,27/01/2024,300 x 250,1,0,R$000 ,0.0
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,JC Online,27/01/2024,320 x 50,170,0,R$056 ,33.6
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,JC Online,28/01/2024,320 x 50,337,0,R$110 ,66.0
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,JC Online,29/01/2024,300 x 250,1,0,R$000 ,0.0
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,JC Online,29/01/2024,320 x 50,243,1,R$080 ,48.0
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,JC Online,30/01/2024,300 x 250,9,0,R$003 ,1.8
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,JC Online,30/01/2024,300 x 600,1,0,R$000 ,0.0
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,JC Online,30/01/2024,320 x 50,100,0,R$033 ,19.8
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,JC Online,30/01/2024,728 x 90,14,0,R$005 ,3.0
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,JC Online,31/01/2024,300 x 250,4,0,R$001 ,0.6
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,JC Online,31/01/2024,320 x 50,87,0,R$028 ,16.8
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,JC Online,31/01/2024,728 x 90,2,0,R$001 ,0.6
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,Jamildo,03/01/2024,320 x 50,3,0,R$001 ,0.6
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,Jamildo,04/01/2024,300 x 250,10,0,R$003 ,1.8
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,Jamildo,04/01/2024,300 x 250v,8,0,R$011 ,6.6
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,Jamildo,04/01/2024,320 x 50,28,0,R$009 ,5.4
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,Jamildo,05/01/2024,300 x 250,10,0,R$003 ,1.8
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,Jamildo,05/01/2024,300 x 250v,48,0,R$063 ,37.8
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,Jamildo,06/01/2024,300 x 250,2,0,R$001 ,0.6
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,Jamildo,06/01/2024,300 x 250v,22,0,R$029 ,17.4
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,Jamildo,07/01/2024,300 x 250,2,0,R$001 ,0.6
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,Jamildo,07/01/2024,300 x 250v,7,0,R$009 ,5.4
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,Jamildo,07/01/2024,320 x 50,1,0,R$000 ,0.0
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,Jamildo,08/01/2024,300 x 250,4,0,R$001 ,0.6
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,Jamildo,08/01/2024,300 x 250v,40,0,R$053 ,31.8
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,Jamildo,08/01/2024,320 x 50,1,0,R$000 ,0.0
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,Jamildo,09/01/2024,300 x 250,1,0,R$000 ,0.0
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,Jamildo,09/01/2024,300 x 250v,43,0,R$057 ,34.2
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,Jamildo,09/01/2024,320 x 50,8,0,R$003 ,1.8
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,Jamildo,10/01/2024,300 x 250v,19,0,R$025 ,15.0
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,Jamildo,10/01/2024,320 x 50,5,0,R$002 ,1.2
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,Jamildo,11/01/2024,300 x 250,1,0,R$000 ,0.0
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,Jamildo,11/01/2024,320 x 50,8,0,R$003 ,1.8
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,Jamildo,12/01/2024,320 x 50,22,0,R$007 ,4.2
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,Jamildo,13/01/2024,300 x 250,8,0,R$003 ,1.8
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,Jamildo,13/01/2024,320 x 50,350,1,R$115 ,69.0
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,Jamildo,14/01/2024,300 x 250,3,0,R$001 ,0.6
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,Jamildo,14/01/2024,320 x 50,70,0,R$023 ,13.8
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,Jamildo,15/01/2024,300 x 250,2,0,R$001 ,0.6
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,Jamildo,15/01/2024,320 x 50,54,0,R$018 ,10.8
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,Jamildo,16/01/2024,320 x 50,34,0,R$011 ,6.6
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,Jamildo,17/01/2024,320 x 50,63,0,R$021 ,12.6
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,Jamildo,18/01/2024,320 x 50,94,0,R$031 ,18.6
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,Jamildo,19/01/2024,320 x 50,381,0,R$125 ,75.0
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,Jamildo,20/01/2024,320 x 50,273,0,R$089 ,53.4
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,Jamildo,21/01/2024,300 x 250,2,0,R$001 ,0.6
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,Jamildo,21/01/2024,320 x 50,623,1,R$204 ,122.4
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,Jamildo,22/01/2024,320 x 50,590,0,R$193 ,115.8
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,Jamildo,23/01/2024,320 x 50,1177,1,R$385 ,231.0
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,Jamildo,24/01/2024,300 x 250,2,0,R$001 ,0.6
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,Jamildo,24/01/2024,320 x 50,1751,2,R$573 ,343.8
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,Jamildo,25/01/2024,300 x 250,2,0,R$001 ,0.6
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,Jamildo,25/01/2024,320 x 50,876,2,R$287 ,172.2
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,Jamildo,26/01/2024,300 x 250,3,0,R$001 ,0.6
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,Jamildo,26/01/2024,320 x 50,961,0,R$314 ,188.4
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,Jamildo,27/01/2024,300 x 250,1,0,R$000 ,0.0
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,Jamildo,27/01/2024,320 x 50,1120,3,R$366 ,219.6
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,Jamildo,28/01/2024,320 x 50,578,4,R$189 ,113.4
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,Jamildo,29/01/2024,300 x 250,1,0,R$000 ,0.0
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,Jamildo,29/01/2024,320 x 50,168,0,R$055 ,33.0
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,Jamildo,30/01/2024,300 x 250,1,0,R$000 ,0.0
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,Jamildo,30/01/2024,320 x 50,101,0,R$033 ,19.8
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,Jamildo,31/01/2024,320 x 50,105,0,R$034 ,20.4
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,Jamildo,03/01/2024,300 x 250,1,0,R$000 ,0.0
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,Jamildo,04/01/2024,300 x 250,2,0,R$001 ,0.6
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,Jamildo,04/01/2024,300 x 250v,50,0,R$066 ,39.6
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,Jamildo,04/01/2024,320 x 50,1,0,R$000 ,0.0
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,Jamildo,05/01/2024,300 x 250v,19,0,R$025 ,15.0
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,Jamildo,06/01/2024,300 x 250,1,0,R$000 ,0.0
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,Jamildo,06/01/2024,300 x 250v,11,0,R$015 ,9.0
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,Jamildo,07/01/2024,300 x 250v,4,0,R$005 ,3.0
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,Jamildo,08/01/2024,300 x 250v,26,0,R$034 ,20.4
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,Jamildo,09/01/2024,300 x 250v,3,0,R$004 ,2.4
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,Jamildo,10/01/2024,300 x 250v,9,0,R$012 ,7.2
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,Jamildo,12/01/2024,300 x 250,1,0,R$000 ,0.0
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,Jamildo,13/01/2024,300 x 250,2,0,R$001 ,0.6
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,Jamildo,13/01/2024,320 x 50,5,0,R$002 ,1.2
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,Jamildo,14/01/2024,320 x 50,5,0,R$002 ,1.2
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,Jamildo,15/01/2024,300 x 250,3,0,R$001 ,0.6
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,Jamildo,15/01/2024,320 x 50,3,0,R$001 ,0.6
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,Jamildo,17/01/2024,300 x 250,1,0,R$000 ,0.0
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,Jamildo,17/01/2024,320 x 50,3,0,R$001 ,0.6
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,Jamildo,18/01/2024,300 x 250,13,0,R$004 ,2.4
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,Jamildo,18/01/2024,320 x 50,1,0,R$000 ,0.0
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,Jamildo,19/01/2024,300 x 250,1,0,R$000 ,0.0
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,Jamildo,19/01/2024,320 x 50,1,0,R$000 ,0.0
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,Jamildo,20/01/2024,320 x 50,3,0,R$001 ,0.6
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,Jamildo,21/01/2024,320 x 50,17,0,R$006 ,3.6
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,Jamildo,22/01/2024,300 x 250,2,0,R$001 ,0.6
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,Jamildo,22/01/2024,320 x 50,19,0,R$006 ,3.6
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,Jamildo,23/01/2024,320 x 50,45,1,R$015 ,9.0
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,Jamildo,24/01/2024,300 x 250,2,0,R$001 ,0.6
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,Jamildo,24/01/2024,320 x 50,120,0,R$039 ,23.4
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,Jamildo,25/01/2024,300 x 250,1,0,R$000 ,0.0
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,Jamildo,25/01/2024,320 x 50,27,0,R$009 ,5.4
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,Jamildo,26/01/2024,300 x 250,5,0,R$002 ,1.2
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,Jamildo,26/01/2024,320 x 50,21,0,R$007 ,4.2
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,Jamildo,27/01/2024,320 x 50,16,0,R$005 ,3.0
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,Jamildo,28/01/2024,320 x 50,21,0,R$007 ,4.2
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,Jamildo,29/01/2024,300 x 250,2,0,R$001 ,0.6
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,Jamildo,29/01/2024,300 x 600,1,0,R$000 ,0.0
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,Jamildo,29/01/2024,320 x 50,7,0,R$002 ,1.2
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,Jamildo,30/01/2024,300 x 250,4,0,R$001 ,0.6
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,Jamildo,31/01/2024,300 x 250,4,0,R$001 ,0.6
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,Jamildo,31/01/2024,320 x 50,4,0,R$001 ,0.6
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,Jamildo,31/01/2024,728 x 90,12,0,R$004 ,2.4
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,Jamildo,03/01/2024,480 x 360v,3,0,R$004 ,2.4
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,Jamildo,04/01/2024,300 x 250v,3,0,R$004 ,2.4
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,Jamildo,04/01/2024,480 x 360v,33,0,R$044 ,26.4
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,Jamildo,05/01/2024,300 x 250v,5,0,R$007 ,4.2
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,Jamildo,05/01/2024,480 x 360v,4,1,R$005 ,3.0
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,Jamildo,06/01/2024,300 x 250v,2,0,R$003 ,1.8
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,Jamildo,06/01/2024,480 x 360v,17,0,R$022 ,13.2
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,Jamildo,07/01/2024,300 x 250v,7,0,R$009 ,5.4
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,Jamildo,07/01/2024,480 x 360v,6,1,R$008 ,4.8
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,Jamildo,08/01/2024,300 x 250v,3,0,R$004 ,2.4
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,Jamildo,09/01/2024,300 x 250v,2,0,R$003 ,1.8
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,Jamildo,09/01/2024,480 x 360v,3,0,R$004 ,2.4
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,Jamildo,31/01/2024,480 x 360v,29,0,R$041 ,24.6
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,Portal NE10,20/01/2024,320 x 50,2,0,R$001 ,0.6
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,Portal NE10,23/01/2024,320 x 50,1,0,R$000 ,0.0
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,Social 1,04/01/2024,300 x 250,3,0,R$001 ,0.6
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,Social 1,04/01/2024,300 x 250v,20,0,R$026 ,15.6
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,Social 1,04/01/2024,300 x 600,2,0,R$001 ,0.6
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,Social 1,04/01/2024,320 x 50,2,0,R$001 ,0.6
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,Social 1,05/01/2024,300 x 250,3,0,R$001 ,0.6
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,Social 1,05/01/2024,300 x 250v,41,0,R$054 ,32.4
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,Social 1,05/01/2024,320 x 50,1,0,R$000 ,0.0
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,Social 1,06/01/2024,300 x 250v,2,0,R$003 ,1.8
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,Social 1,07/01/2024,300 x 250,2,0,R$001 ,0.6
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,Social 1,08/01/2024,300 x 250,3,0,R$001 ,0.6
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,Social 1,08/01/2024,300 x 250v,62,0,R$082 ,49.2
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,Social 1,09/01/2024,300 x 250v,19,0,R$025 ,15.0
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,Social 1,09/01/2024,320 x 50,9,1,R$003 ,1.8
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,Social 1,10/01/2024,300 x 250v,103,0,R$136 ,81.6
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,Social 1,10/01/2024,320 x 50,6,0,R$002 ,1.2
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,Social 1,11/01/2024,320 x 50,3,0,R$001 ,0.6
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,Social 1,12/01/2024,300 x 250,1,0,R$000 ,0.0
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,Social 1,12/01/2024,320 x 50,16,0,R$005 ,3.0
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,Social 1,13/01/2024,300 x 250,1,0,R$000 ,0.0
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,Social 1,13/01/2024,320 x 50,47,0,R$015 ,9.0
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,Social 1,14/01/2024,300 x 250,4,0,R$001 ,0.6
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,Social 1,14/01/2024,320 x 50,74,0,R$024 ,14.4
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,Social 1,15/01/2024,320 x 50,228,0,R$075 ,45.0
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,Social 1,16/01/2024,300 x 250,3,0,R$001 ,0.6
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,Social 1,16/01/2024,320 x 50,151,0,R$049 ,29.4
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,Social 1,17/01/2024,320 x 50,222,0,R$073 ,43.8
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,Social 1,18/01/2024,320 x 50,70,0,R$023 ,13.8
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,Social 1,19/01/2024,320 x 50,199,0,R$065 ,39.0
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,Social 1,20/01/2024,300 x 250,1,0,R$000 ,0.0
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,Social 1,20/01/2024,320 x 50,962,1,R$315 ,189.0
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,Social 1,21/01/2024,300 x 250,1,0,R$000 ,0.0
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,Social 1,21/01/2024,320 x 50,1383,1,R$453 ,271.8
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,Social 1,22/01/2024,320 x 50,780,0,R$255 ,153.0
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,Social 1,23/01/2024,300 x 250,3,0,R$001 ,0.6
SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A/0001-93,Social 1,23/01/2024,320 x 50,1247,0,R$408 ,244.8
