Advertiser,Ad unit,Date,Creative size,Advertiser ID,Ad unit ID,Total impressions,Total clicks,Total CPM and CPC revenue (R$),Total average eCPM (R$),Total Active View % viewable impressions
(Vendas Diretas SJCC) GGE - GRUPO GÊNESE DE ENSINO LTDA,parceiros (10869286) » ne_10 (11238766) » noticias (21722702436) » anchor (22835337900),10/1/2024,320 x 50,5652886447,",10869286,11238766,21722702436,22835337900,",45,0,"R$0,00 ","R$0,00 ","100,00%"
(Vendas Diretas SJCC) GGE - GRUPO GÊNESE DE ENSINO LTDA,parceiros (10869286) » ne_10 (11238766) » noticias (21722702436) » in-article (22521807661) » outstream (22691595927),10/1/2024,300 x 250,5652886447,",10869286,11238766,21722702436,22521807661,22691595927,",5,0,"R$0,00 ","R$0,00 ","60,00%"
(Vendas Diretas SJCC) Instituto Presbiteriano Mackenzie,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726),10/1/2024,970 x 250,5658167204,",10869286,11238766,21268726,",4904,1,"R$151,24 ","R$30,84 ","74,98%"
(Vendas Diretas SJCC) Instituto Presbiteriano Mackenzie,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » anchor (22834992269),10/1/2024,320 x 50,5658167204,",10869286,11238766,21268726,22834992269,",2238,1,"R$66,11 ","R$29,54 ","96,38%"
(Vendas Diretas SJCC) Instituto Presbiteriano Mackenzie,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » especiais (21737885740),10/1/2024,970 x 250,5658167204,",10869286,11238766,21268726,21737885740,",1,0,"R$0,03 ","R$30,84 ","100,00%"
(Vendas Diretas SJCC) LAMPEIRO COMERCIO E DESENVOLVIMENTO SPE LTDA,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726),10/1/2024,300 x 250,5658400225,",10869286,11238766,21268726,",51,0,"R$1,70 ","R$33,33 ","54,90%"
(Vendas Diretas SJCC) LAMPEIRO COMERCIO E DESENVOLVIMENTO SPE LTDA,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726),10/1/2024,320 x 50,5658400225,",10869286,11238766,21268726,",385,0,"R$12,83 ","R$33,33 ","78,70%"
(Vendas Diretas SJCC) LAMPEIRO COMERCIO E DESENVOLVIMENTO SPE LTDA,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » anchor (22834992269),10/1/2024,320 x 50,5658400225,",10869286,11238766,21268726,22834992269,",986,0,"R$32,86 ","R$33,33 ","99,19%"
(Vendas Diretas SJCC) LAMPEIRO COMERCIO E DESENVOLVIMENTO SPE LTDA,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490),10/1/2024,300 x 250,5658400225,",10869286,11238766,21268726,21725415585,22503128490,",138,0,"R$4,60 ","R$33,33 ","74,64%"
(Vendas Diretas SJCC) LAMPEIRO COMERCIO E DESENVOLVIMENTO SPE LTDA,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490),10/1/2024,320 x 50,5658400225,",10869286,11238766,21268726,21725415585,22503128490,",128,1,"R$4,27 ","R$33,33 ","78,91%"
(Vendas Diretas SJCC) LAMPEIRO COMERCIO E DESENVOLVIMENTO SPE LTDA,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490) » anchor (22835572852),10/1/2024,320 x 50,5658400225,",10869286,11238766,21268726,21725415585,22503128490,22835572852,",7656,8,"R$255,17 ","R$33,33 ","89,69%"
(Vendas Diretas SJCC) LAMPEIRO COMERCIO E DESENVOLVIMENTO SPE LTDA,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490) » interstitial (23203901387),10/1/2024,300 x 250,5658400225,",10869286,11238766,21268726,21725415585,22503128490,23203901387,",457,36,"R$15,23 ","R$33,33 ","97,59%"
(Vendas Diretas SJCC) LAMPEIRO COMERCIO E DESENVOLVIMENTO SPE LTDA,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » torcedor (22462745544) » interstitial (23201383480),10/1/2024,300 x 250,5658400225,",10869286,11238766,21268726,21725415585,22462745544,23201383480,",6,1,"R$0,20 ","R$33,33 ","100,00%"
(Vendas Diretas SJCC) LAMPEIRO COMERCIO E DESENVOLVIMENTO SPE LTDA,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » in-article (21814348402) » outstream (22691595903),10/1/2024,300 x 250,5658400225,",10869286,11238766,21268726,21814348402,22691595903,",22,1,"R$0,73 ","R$33,33 ","77,27%"
(Vendas Diretas SJCC) LAMPEIRO COMERCIO E DESENVOLVIMENTO SPE LTDA,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » interstitial (23203901207),10/1/2024,300 x 250,5658400225,",10869286,11238766,21268726,23203901207,",42,0,"R$1,40 ","R$33,33 ","100,00%"
-,parceiros (10869286) » ne_10 (11238766),10/1/2024,0 x 0,-1,",10869286,11238766,",3,0,"R$0,00 ","R$0,97 ","100,00%"
-,parceiros (10869286) » ne_10 (11238766) » anchor (22834406532),10/1/2024,0 x 0,-1,",10869286,11238766,22834406532,",57,0,"R$0,06 ","R$1,12 ","96,49%"
-,parceiros (10869286) » ne_10 (11238766) » educacao (22500047431) » in-article (22501462404),10/1/2024,0 x 0,-1,",10869286,11238766,22500047431,22501462404,",1,0,"R$0,00 ","R$1,71 ","0,00%"
-,parceiros (10869286) » ne_10 (11238766) » home (21723566961),10/1/2024,0 x 0,-1,",10869286,11238766,21723566961,",1497,4,"R$3,26 ","R$2,18 ","60,05%"
-,parceiros (10869286) » ne_10 (11238766) » home (21723566961) » anchor (22835570053),10/1/2024,0 x 0,-1,",10869286,11238766,21723566961,22835570053,",84,0,"R$0,47 ","R$5,63 ","75,00%"
-,parceiros (10869286) » ne_10 (11238766) » home (21723566961) » in-article (21814819361),10/1/2024,0 x 0,-1,",10869286,11238766,21723566961,21814819361,",1726,0,"R$1,18 ","R$0,68 ","61,00%"
-,parceiros (10869286) » ne_10 (11238766) » in-article (21720229610),10/1/2024,0 x 0,-1,",10869286,11238766,21720229610,",31,1,"R$0,01 ","R$0,46 ","88,89%"
-,parceiros (10869286) » ne_10 (11238766) » interior (21737767482),10/1/2024,0 x 0,-1,",10869286,11238766,21737767482,",355,10,"R$0,86 ","R$2,43 ","64,02%"
-,parceiros (10869286) » ne_10 (11238766) » interior (21737767482) » anchor (22834637125),10/1/2024,0 x 0,-1,",10869286,11238766,21737767482,22834637125,",1635,22,"R$4,48 ","R$2,74 ","96,82%"
-,parceiros (10869286) » ne_10 (11238766) » interior (21737767482) » edicase (23201951482),10/1/2024,0 x 0,-1,",10869286,11238766,21737767482,23201951482,",53,1,"R$0,13 ","R$2,51 ","52,83%"
-,parceiros (10869286) » ne_10 (11238766) » interior (21737767482) » edicase (23201951482) » anchor (23202852290),10/1/2024,0 x 0,-1,",10869286,11238766,21737767482,23201951482,23202852290,",219,0,"R$0,44 ","R$2,01 ","73,52%"
-,parceiros (10869286) » ne_10 (11238766) » interior (21737767482) » in-article (21823750911),10/1/2024,0 x 0,-1,",10869286,11238766,21737767482,21823750911,",315,1,"R$0,31 ","R$0,98 ","84,77%"
-,parceiros (10869286) » ne_10 (11238766) » interior (21737767482) » in-article (21823750911) » outstream (22691595915),10/1/2024,0 x 0,-1,",10869286,11238766,21737767482,21823750911,22691595915,",1,0,"R$0,00 ","R$0,83 ","0,00%"
-,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726),10/1/2024,0 x 0,-1,",10869286,11238766,21268726,",4033,1,"R$11,62 ","R$2,88 ","70,74%"
-,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » anchor (22834992269),10/1/2024,0 x 0,-1,",10869286,11238766,21268726,22834992269,",13811,82,"R$15,88 ","R$1,15 ","91,51%"
-,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » oviral (21725355524) » in-article (21823751460),10/1/2024,0 x 0,-1,",10869286,11238766,21268726,21725415585,21725355524,21823751460,",9,0,"R$0,01 ","R$0,80 ","50,00%"
-,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » o-viral (22667687894),10/1/2024,0 x 0,-1,",10869286,11238766,21268726,21725415585,22667687894,",2,0,"R$0,00 ","R$1,56 ","100,00%"
-,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490),10/1/2024,0 x 0,-1,",10869286,11238766,21268726,21725415585,22503128490,",34004,38,"R$37,71 ","R$1,11 ","57,12%"
-,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490) » amp_stories (22722733856),10/1/2024,0 x 0,-1,",10869286,11238766,21268726,21725415585,22503128490,22722733856,",203,0,"R$0,33 ","R$1,62 ","0,62%"
-,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490) » anchor (22835572852),10/1/2024,0 x 0,-1,",10869286,11238766,21268726,21725415585,22503128490,22835572852,",29456,19,"R$38,48 ","R$1,31 ","82,13%"
-,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490) » in-article (22503434018),10/1/2024,0 x 0,-1,",10869286,11238766,21268726,21725415585,22503128490,22503434018,",111,0,"R$0,09 ","R$0,78 ","89,89%"
-,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490) » interstitial (23203901387),10/1/2024,0 x 0,-1,",10869286,11238766,21268726,21725415585,22503128490,23203901387,",2,0,"R$0,49 ","R$245,01 ","100,00%"
-,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » torcedor (22462745544),10/1/2024,0 x 0,-1,",10869286,11238766,21268726,21725415585,22462745544,",3962,5,"R$5,59 ","R$1,41 ","72,36%"
-,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » torcedor (22462745544) » anchor (22835339397),10/1/2024,0 x 0,-1,",10869286,11238766,21268726,21725415585,22462745544,22835339397,",34,0,"R$0,05 ","R$1,43 ","100,00%"
-,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » torcedor (22462745544) » in-article (22473635649),10/1/2024,0 x 0,-1,",10869286,11238766,21268726,21725415585,22462745544,22473635649,",26,0,"R$0,02 ","R$0,86 ","83,33%"
-,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » turismodevalor (22672701000) » in-article (22673287160),10/1/2024,0 x 0,-1,",10869286,11238766,21268726,21725415585,22672701000,22673287160,",2,0,"R$0,00 ","R$1,02 ","0,00%"
-,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » in-article (21814348402),10/1/2024,0 x 0,-1,",10869286,11238766,21268726,21814348402,",1373,2,"R$1,10 ","R$0,80 ","86,99%"
-,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » in-article (21814348402) » outstream (22691595903),10/1/2024,0 x 0,-1,",10869286,11238766,21268726,21814348402,22691595903,",1,0,"R$0,01 ","R$13,91 ","100,00%"
-,parceiros (10869286) » ne_10 (11238766) » noticias (21722702436),10/1/2024,0 x 0,-1,",10869286,11238766,21722702436,",4,0,"R$0,00 ","R$0,62 ","0,00%"
-,parceiros (10869286) » ne_10 (11238766) » noticias (21722702436) » in-article (22521807661),10/1/2024,0 x 0,-1,",10869286,11238766,21722702436,22521807661,",103,0,"R$0,10 ","R$0,93 ","52,94%"
-,parceiros (10869286) » ne_10 (11238766) » radio_jornal (21719551231),10/1/2024,0 x 0,-1,",10869286,11238766,21719551231,",8330,6,"R$3,44 ","R$0,41 ","21,41%"
-,parceiros (10869286) » ne_10 (11238766) » radio_jornal (21719551231) » amp_stories (22722284733),10/1/2024,0 x 0,-1,",10869286,11238766,21719551231,22722284733,",2,0,"R$0,00 ","R$1,78 ","0,00%"
-,parceiros (10869286) » ne_10 (11238766) » radio_jornal (21719551231) » anchor (22834993604),10/1/2024,0 x 0,-1,",10869286,11238766,21719551231,22834993604,",18,0,"R$0,09 ","R$5,18 ","100,00%"
-,parceiros (10869286) » ne_10 (11238766) » radio_jornal (21719551231) » aovivo (21798635724),10/1/2024,0 x 0,-1,",10869286,11238766,21719551231,21798635724,",1833,17,"R$2,18 ","R$1,19 ","88,90%"
-,parceiros (10869286) » ne_10 (11238766) » radio_jornal (21719551231) » aovivo (21798635724) » anchor (22835868507),10/1/2024,0 x 0,-1,",10869286,11238766,21719551231,21798635724,22835868507,",288,0,"R$0,44 ","R$1,54 ","99,31%"
-,parceiros (10869286) » ne_10 (11238766) » radio_jornal (21719551231) » in-article (21814456428),10/1/2024,0 x 0,-1,",10869286,11238766,21719551231,21814456428,",39,0,"R$0,03 ","R$0,82 ","89,29%"
-,parceiros (10869286) » ne_10 (11238766) » receita_boa (23166879722),10/1/2024,0 x 0,-1,",10869286,11238766,23166879722,",4574,0,"R$17,33 ","R$3,79 ","52,54%"
-,parceiros (10869286) » ne_10 (11238766) » receita_boa (23166879722) » anchor (23197218187),10/1/2024,0 x 0,-1,",10869286,11238766,23166879722,23197218187,",4102,17,"R$11,80 ","R$2,88 ","90,88%"
-,parceiros (10869286) » ne_10 (11238766) » receita_boa (23166879722) » in-article (23198148525),10/1/2024,0 x 0,-1,",10869286,11238766,23166879722,23198148525,",2307,24,"R$3,42 ","R$1,48 ","77,58%"
-,parceiros (10869286) » ne_10 (11238766) » tv_jornal (17743246),10/1/2024,0 x 0,-1,",10869286,11238766,17743246,",511,2,"R$0,85 ","R$1,67 ","71,69%"
-,parceiros (10869286) » ne_10 (11238766) » tv_jornal (17743246) » anchor (22834637230),10/1/2024,0 x 0,-1,",10869286,11238766,17743246,22834637230,",318,1,"R$0,24 ","R$0,75 ","85,85%"
-,parceiros (10869286) » ne_10 (11238766) » tv_jornal (17743246) » aovivo (21813304676),10/1/2024,0 x 0,-1,",10869286,11238766,17743246,21813304676,",104,3,"R$0,15 ","R$1,41 ","86,67%"
-,parceiros (10869286) » ne_10 (11238766) » tv_jornal (17743246) » in-article (21814237394),10/1/2024,0 x 0,-1,",10869286,11238766,17743246,21814237394,",39,0,"R$0,03 ","R$0,83 ","85,71%"
-,parceiros_mobile (12014326) » ne_10 (21240886) » jornal_do_commercio (53929726),10/1/2024,0 x 0,-1,",12014326,21240886,53929726,",3,0,"R$0,00 ","R$1,01 ","0,00%"
-,parceiros_mobile (12014326) » ne_10 (21240886) » tv_jornal (21818538935),10/1/2024,0 x 0,-1,",12014326,21240886,21818538935,",159,0,"R$0,24 ","R$1,54 ","42,70%"
ASSEMBLEIA LEGISLATIVA DO ESTADO DE MINAS GERAIS / 0001-47,parceiros (10869286) » ne_10 (11238766) » home (21723566961),10/1/2024,300 x 250,4809145186,",10869286,11238766,21723566961,",43,0,"R$0,21 ","R$4,86 ","58,14%"
ASSEMBLEIA LEGISLATIVA DO ESTADO DE MINAS GERAIS / 0001-47,parceiros (10869286) » ne_10 (11238766) » home (21723566961),10/1/2024,300 x 600,4809145186,",10869286,11238766,21723566961,",11,0,"R$0,05 ","R$4,86 ","72,73%"
ASSEMBLEIA LEGISLATIVA DO ESTADO DE MINAS GERAIS / 0001-47,parceiros (10869286) » ne_10 (11238766) » interior (21737767482),10/1/2024,300 x 250,4809145186,",10869286,11238766,21737767482,",2254,9,"R$10,95 ","R$4,86 ","62,42%"
ASSEMBLEIA LEGISLATIVA DO ESTADO DE MINAS GERAIS / 0001-47,parceiros (10869286) » ne_10 (11238766) » interior (21737767482),10/1/2024,300 x 600,4809145186,",10869286,11238766,21737767482,",5,0,"R$0,02 ","R$4,86 ","100,00%"
ASSEMBLEIA LEGISLATIVA DO ESTADO DE MINAS GERAIS / 0001-47,parceiros (10869286) » ne_10 (11238766) » interior (21737767482) » edicase (23201951482),10/1/2024,300 x 250,4809145186,",10869286,11238766,21737767482,23201951482,",75,0,"R$0,36 ","R$4,86 ","58,67%"
ASSEMBLEIA LEGISLATIVA DO ESTADO DE MINAS GERAIS / 0001-47,parceiros (10869286) » ne_10 (11238766) » interior (21737767482) » in-article (21823750911) » outstream (22691595915),10/1/2024,300 x 250,4809145186,",10869286,11238766,21737767482,21823750911,22691595915,",5,0,"R$0,02 ","R$4,86 ","100,00%"
ASSEMBLEIA LEGISLATIVA DO ESTADO DE MINAS GERAIS / 0001-47,parceiros (10869286) » ne_10 (11238766) » interior (21737767482) » interstitial (23202480619),10/1/2024,300 x 250,4809145186,",10869286,11238766,21737767482,23202480619,",4,1,"R$0,02 ","R$4,86 ","75,00%"
ASSEMBLEIA LEGISLATIVA DO ESTADO DE MINAS GERAIS / 0001-47,parceiros (10869286) » ne_10 (11238766) » interstitial (23203900412),10/1/2024,300 x 250,4809145186,",10869286,11238766,23203900412,",14,0,"R$0,07 ","R$4,86 ","92,86%"
ASSEMBLEIA LEGISLATIVA DO ESTADO DE MINAS GERAIS / 0001-47,parceiros (10869286) » ne_10 (11238766) » indica (22674207097),10/1/2024,300 x 250,4809145186,",10869286,11238766,22674207097,",1,0,"R$0,00 ","R$4,86 ","0,00%"
ASSEMBLEIA LEGISLATIVA DO ESTADO DE MINAS GERAIS / 0001-47,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726),10/1/2024,300 x 250,4809145186,",10869286,11238766,21268726,",1824,4,"R$8,86 ","R$4,86 ","63,26%"
ASSEMBLEIA LEGISLATIVA DO ESTADO DE MINAS GERAIS / 0001-47,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726),10/1/2024,300 x 600,4809145186,",10869286,11238766,21268726,",7,0,"R$0,03 ","R$4,86 ","100,00%"
ASSEMBLEIA LEGISLATIVA DO ESTADO DE MINAS GERAIS / 0001-47,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » o-viral (22667687894),10/1/2024,300 x 250,4809145186,",10869286,11238766,21268726,21725415585,22667687894,",4,0,"R$0,02 ","R$4,86 ","100,00%"
ASSEMBLEIA LEGISLATIVA DO ESTADO DE MINAS GERAIS / 0001-47,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490),10/1/2024,300 x 250,4809145186,",10869286,11238766,21268726,21725415585,22503128490,",15250,20,"R$74,07 ","R$4,86 ","43,94%"
ASSEMBLEIA LEGISLATIVA DO ESTADO DE MINAS GERAIS / 0001-47,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490),10/1/2024,300 x 600,4809145186,",10869286,11238766,21268726,21725415585,22503128490,",5,0,"R$0,02 ","R$4,86 ","80,00%"
ASSEMBLEIA LEGISLATIVA DO ESTADO DE MINAS GERAIS / 0001-47,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490) » interstitial (23203901387),10/1/2024,300 x 250,4809145186,",10869286,11238766,21268726,21725415585,22503128490,23203901387,",1239,96,"R$6,02 ","R$4,86 ","97,01%"
ASSEMBLEIA LEGISLATIVA DO ESTADO DE MINAS GERAIS / 0001-47,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » torcedor (22462745544),10/1/2024,300 x 250,4809145186,",10869286,11238766,21268726,21725415585,22462745544,",207,1,"R$1,01 ","R$4,86 ","62,32%"
ASSEMBLEIA LEGISLATIVA DO ESTADO DE MINAS GERAIS / 0001-47,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » torcedor (22462745544) » interstitial (23201383480),10/1/2024,300 x 250,4809145186,",10869286,11238766,21268726,21725415585,22462745544,23201383480,",19,0,"R$0,09 ","R$4,86 ","94,74%"
ASSEMBLEIA LEGISLATIVA DO ESTADO DE MINAS GERAIS / 0001-47,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » in-article (21814348402) » outstream (22691595903),10/1/2024,300 x 250,4809145186,",10869286,11238766,21268726,21814348402,22691595903,",40,0,"R$0,19 ","R$4,86 ","60,00%"
ASSEMBLEIA LEGISLATIVA DO ESTADO DE MINAS GERAIS / 0001-47,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » interstitial (23203901207),10/1/2024,300 x 250,4809145186,",10869286,11238766,21268726,23203901207,",28,0,"R$0,14 ","R$4,86 ","103,57%"
ASSEMBLEIA LEGISLATIVA DO ESTADO DE MINAS GERAIS / 0001-47,parceiros (10869286) » ne_10 (11238766) » noticias (21722702436),10/1/2024,300 x 250,4809145186,",10869286,11238766,21722702436,",24,0,"R$0,12 ","R$4,86 ","75,00%"
ASSEMBLEIA LEGISLATIVA DO ESTADO DE MINAS GERAIS / 0001-47,parceiros (10869286) » ne_10 (11238766) » radio_jornal (21719551231),10/1/2024,300 x 250,4809145186,",10869286,11238766,21719551231,",153,1,"R$0,74 ","R$4,86 ","72,00%"
ASSEMBLEIA LEGISLATIVA DO ESTADO DE MINAS GERAIS / 0001-47,parceiros (10869286) » ne_10 (11238766) » receita_boa (23166879722),10/1/2024,300 x 250,4809145186,",10869286,11238766,23166879722,",1671,27,"R$8,12 ","R$4,86 ","75,88%"
